tradingSymbol,ltp,open,high,low,close,exchFeedTime,tradeVolume,opnInterest,totBuyQuan,totSellQuan
NIFTY19MAY2623600PE,258.05,217.65,275.0,190.05,292.95,14-May-2026 10:06:35,24230180,2422615,2583425,158080
NIFTY19MAY2623100CE,458.2,512.0,559.2,437.85,453.95,14-May-2026 10:06:35,145470,126490,102960,39715
NIFTY19MAY2623600CE,146.6,165.0,202.6,137.0,154.35,14-May-2026 10:06:35,28302495,5724680,2795780,975650
NIFTY19MAY2623150PE,81.05,87.3,87.3,55.1,107.2,14-May-2026 10:06:36,5063630,1084265,2500550,127790
NIFTY19MAY2623150CE,416.15,481.55,515.15,400.0,417.4,14-May-2026 10:06:36,73775,84175,157560,38415
NIFTY19MAY2623200CE,380.5,440.95,475.15,362.5,380.7,14-May-2026 10:07:36,697970,342355,212875,74555
NIFTY19MAY2623650CE,127.0,154.2,177.05,118.15,134.9,14-May-2026 10:07:37,12202190,2196220,2504645,383565
NIFTY19MAY2623250CE,344.2,384.65,435.55,327.45,346.65,14-May-2026 10:07:36,414050,156260,151190,50960
NIFTY19MAY2623700CE,109.0,150.0,153.75,101.3,116.4,14-May-2026 10:07:37,14848210,4043910,2810925,674440
NIFTY19MAY2623200PE,91.25,89.0,100.65,63.75,120.95,14-May-2026 10:07:37,12794860,3200275,2807610,323830
NIFTY19MAY2623650PE,287.0,271.85,305.35,214.55,322.85,14-May-2026 10:07:37,4077645,759720,2446990,60970
NIFTY19MAY2623300CE,311.0,359.6,396.3,293.85,313.2,14-May-2026 10:07:37,2365675,964340,203775,124150
NIFTY19MAY2623250PE,105.45,124.0,124.0,73.7,136.65,14-May-2026 10:07:37,6882720,1346670,2444715,214305
NIFTY19MAY2623700PE,316.8,277.25,337.55,241.6,353.6,14-May-2026 10:07:37,5166915,1603875,2480855,76700
NIFTY19MAY2623300PE,121.1,105.0,132.0,85.1,153.65,14-May-2026 10:07:37,14959620,4133415,2865200,386620
NIFTY19MAY2623750PE,352.4,301.35,373.0,270.75,388.35,14-May-2026 10:07:37,1110330,413985,150085,46995
NIFTY19MAY2623750CE,93.0,99.5,132.85,86.35,100.4,14-May-2026 10:07:37,7018635,1622595,2543255,243295
NIFTY19MAY2623800PE,388.25,373.65,409.55,301.05,423.8,14-May-2026 10:07:37,1861275,852410,167180,50050
NIFTY19MAY2623800CE,78.6,100.0,113.9,73.3,86.15,14-May-2026 10:07:36,13800865,4741035,2672475,669695
NIFTY19MAY2623850PE,432.0,370.0,447.35,334.8,464.3,14-May-2026 10:07:36,235365,128310,141245,33085
NIFTY19MAY2623850CE,66.4,85.2,98.0,62.0,74.15,14-May-2026 10:07:37,6358560,1430780,2504450,280735
NIFTY19MAY2623900PE,468.95,398.8,488.65,370.2,498.95,14-May-2026 10:07:35,499980,623480,137085,30875
NIFTY19MAY2623900CE,56.0,62.65,82.25,51.95,62.65,14-May-2026 10:07:37,9238580,4982250,3177005,409110
NIFTY19MAY2623950CE,47.0,59.85,69.5,43.7,53.6,14-May-2026 10:07:37,4639700,1360125,2468635,226395
NIFTY19MAY2624000CE,39.4,43.45,58.4,36.65,45.3,14-May-2026 10:07:37,16996720,7634315,3430635,1247090
NIFTY19MAY2623950PE,511.25,435.65,529.0,407.1,543.25,14-May-2026 10:07:36,73905,117455,73515,20930
NIFTY19MAY2624050CE,33.0,36.6,48.95,30.65,38.4,14-May-2026 10:07:37,4528810,1140620,2335515,216710
NIFTY19MAY2624000PE,550.0,527.95,572.3,445.95,581.3,14-May-2026 10:07:37,943020,1543620,227890,32435
NIFTY19MAY2624100CE,27.55,32.0,41.0,25.65,32.55,14-May-2026 10:07:37,6721650,2947815,2693080,318240
NIFTY19MAY2624050PE,597.65,560.65,616.55,489.75,625.15,14-May-2026 10:07:35,16575,29900,67795,23725
NIFTY19MAY2624100PE,639.65,568.0,660.0,527.55,668.9,14-May-2026 10:07:36,57525,357435,132795,23530
NIFTY19MAY2623350CE,277.35,350.0,360.0,262.5,282.2,14-May-2026 10:07:37,1318070,453570,172900,83330
NIFTY19MAY2623400CE,248.95,299.9,324.3,233.05,252.8,14-May-2026 10:07:37,8118890,2854735,1286805,344370
NIFTY19MAY2623350PE,138.35,135.0,150.9,97.95,172.45,14-May-2026 10:07:37,8278400,1582555,2476370,200200
NIFTY19MAY2622900CE,623.25,706.55,723.6,606.0,617.1,14-May-2026 10:07:36,36530,57980,22880,23400
NIFTY19MAY2623400PE,158.05,140.0,172.3,112.4,193.4,14-May-2026 10:07:37,20594600,5198180,3099850,509015
NIFTY19MAY2622950CE,581.7,655.0,687.3,560.0,576.4,14-May-2026 10:07:36,8580,16055,19760,19110
NIFTY19MAY2622900PE,37.6,39.6,42.0,26.35,57.8,14-May-2026 10:07:36,6866080,2064790,2808390,216515
NIFTY19MAY2622950PE,43.4,50.0,50.0,30.05,65.6,14-May-2026 10:07:37,3624140,802295,2335515,123175
NIFTY19MAY2623450PE,180.0,190.0,194.35,128.75,215.2,14-May-2026 10:07:36,15646410,2288065,2703285,275665
NIFTY19MAY2623450CE,219.15,253.05,290.8,206.0,225.85,14-May-2026 10:07:36,7863245,1843010,1285245,243620
NIFTY19MAY2623000PE,50.55,50.0,64.0,35.5,74.5,14-May-2026 10:07:37,17921475,6532435,3010345,594100
NIFTY19MAY2623500PE,202.4,207.85,218.8,147.0,239.35,14-May-2026 10:07:37,44062915,6778200,3213470,507195
NIFTY19MAY2623000CE,535.8,616.0,645.7,518.85,533.85,14-May-2026 10:07:37,519740,516035,89895,49985
NIFTY19MAY2623500CE,193.2,225.0,259.0,180.55,199.85,14-May-2026 10:07:37,33190820,8365370,3220425,1089075
NIFTY19MAY2623050PE,58.75,72.0,72.0,41.05,84.1,14-May-2026 10:07:37,4531865,961740,2288650,161655
NIFTY19MAY2623550PE,228.15,222.35,245.85,167.0,264.9,14-May-2026 10:07:37,24002355,1965990,2535325,137345
NIFTY19MAY2623050CE,494.5,538.0,600.15,486.8,497.25,14-May-2026 10:07:36,13585,32370,142480,23075
NIFTY19MAY2623550CE,169.0,196.0,229.9,157.75,176.55,14-May-2026 10:07:37,22847370,3979170,2611440,644800
NIFTY19MAY2623100PE,68.85,67.05,75.65,47.7,95.0,14-May-2026 10:07:36,8298745,2429115,2698215,254280
NIFTY19MAY2623600PE,256.2,217.65,275.0,190.05,292.95,14-May-2026 10:07:37,24452610,2464800,2573220,187200
NIFTY19MAY2623100CE,456.1,512.0,559.2,437.85,453.95,14-May-2026 10:07:36,147095,125840,102245,39195
NIFTY19MAY2623600CE,147.2,165.0,202.6,137.0,154.35,14-May-2026 10:07:37,28508870,5705180,2811185,970775
NIFTY19MAY2623150PE,79.15,87.3,87.3,55.1,107.2,14-May-2026 10:07:37,5136495,1103700,2479230,145210
NIFTY19MAY2623150CE,413.4,481.55,515.15,400.0,417.4,14-May-2026 10:07:36,75205,83785,159250,36725
NIFTY19MAY2623200CE,376.85,440.95,475.15,362.5,380.7,14-May-2026 10:08:38,708760,339105,213655,75270
NIFTY19MAY2623650CE,124.45,154.2,177.05,118.15,134.9,14-May-2026 10:08:38,12274860,2206750,2498405,386230
NIFTY19MAY2623250CE,340.95,384.65,435.55,327.45,346.65,14-May-2026 10:08:38,416845,157820,148005,50310
NIFTY19MAY2623700CE,107.05,150.0,153.75,101.3,116.4,14-May-2026 10:08:38,14966445,4074915,2812095,686790
NIFTY19MAY2623200PE,93.45,89.0,100.65,63.75,120.95,14-May-2026 10:08:38,12905035,3202875,2811900,323245
NIFTY19MAY2623650PE,291.3,271.85,305.35,214.55,322.85,14-May-2026 10:08:38,4091165,764530,2447250,47840
NIFTY19MAY2623300CE,306.15,359.6,396.3,293.85,313.2,14-May-2026 10:08:38,2382835,967785,199745,123435
NIFTY19MAY2623250PE,108.0,124.0,124.0,73.7,136.65,14-May-2026 10:08:38,6944730,1352455,2455050,208390
NIFTY19MAY2623700PE,323.5,277.25,337.55,241.6,353.6,14-May-2026 10:08:38,5194735,1609335,2480140,69355
NIFTY19MAY2623300PE,124.1,105.0,132.0,85.1,153.65,14-May-2026 10:08:38,15061410,4141800,2885480,377455
NIFTY19MAY2623750PE,357.65,301.35,373.0,270.75,388.35,14-May-2026 10:08:37,1118000,414765,165490,50570
NIFTY19MAY2623750CE,91.3,99.5,132.85,86.35,100.4,14-May-2026 10:08:38,7068750,1624545,2541435,246480
NIFTY19MAY2623800PE,394.25,373.65,409.55,301.05,423.8,14-May-2026 10:08:38,1867905,852215,166140,52000
NIFTY19MAY2623800CE,77.25,100.0,113.9,73.3,86.15,14-May-2026 10:08:37,13896935,4763395,2656485,687700
NIFTY19MAY2623850PE,431.85,370.0,447.35,334.8,464.3,14-May-2026 10:08:37,236535,128310,142025,35945
NIFTY19MAY2623850CE,65.6,85.2,98.0,62.0,74.15,14-May-2026 10:08:38,6413290,1445015,2486315,291915
NIFTY19MAY2623900PE,470.3,398.8,488.65,370.2,498.95,14-May-2026 10:08:37,500630,623805,139230,30875
NIFTY19MAY2623900CE,54.75,62.65,82.25,51.95,62.65,14-May-2026 10:08:38,9300460,4978545,3136640,421070
NIFTY19MAY2623950CE,46.15,59.85,69.5,43.7,53.6,14-May-2026 10:08:37,4683770,1359735,2464280,236210
NIFTY19MAY2624000CE,38.7,43.45,58.4,36.65,45.3,14-May-2026 10:08:38,17138030,7626970,3413085,1282905
NIFTY19MAY2623950PE,511.4,435.65,529.0,407.1,543.25,14-May-2026 10:08:38,73970,117455,74620,21450
NIFTY19MAY2624050CE,32.5,36.6,48.95,30.65,38.4,14-May-2026 10:08:38,4573790,1136395,2323100,231725
NIFTY19MAY2624000PE,554.7,527.95,572.3,445.95,581.3,14-May-2026 10:08:38,946985,1543165,230100,32825
NIFTY19MAY2624100CE,27.1,32.0,41.0,25.65,32.55,14-May-2026 10:08:38,6769685,2948075,2676700,327665
NIFTY19MAY2624050PE,593.95,560.65,616.55,489.75,625.15,14-May-2026 10:08:37,16705,29900,69355,18525
NIFTY19MAY2624100PE,642.0,568.0,660.0,527.55,668.9,14-May-2026 10:08:38,57785,357110,134680,24180
NIFTY19MAY2623350CE,274.75,350.0,360.0,262.5,282.2,14-May-2026 10:08:38,1330550,456235,168870,87490
NIFTY19MAY2623400CE,244.75,299.9,324.3,233.05,252.8,14-May-2026 10:08:38,8193770,2886390,1284660,354445
NIFTY19MAY2623350PE,141.55,135.0,150.9,97.95,172.45,14-May-2026 10:08:38,8352305,1596465,2481960,192465
NIFTY19MAY2622900CE,625.0,706.55,723.6,606.0,617.1,14-May-2026 10:08:37,36595,57980,22620,23465
NIFTY19MAY2623400PE,161.25,140.0,172.3,112.4,193.4,14-May-2026 10:08:38,20862335,5232695,3112915,514865
NIFTY19MAY2622950CE,581.7,655.0,687.3,560.0,576.4,14-May-2026 10:08:37,8580,16055,19045,21255
NIFTY19MAY2622900PE,38.05,39.6,42.0,26.35,57.8,14-May-2026 10:08:38,6917690,2081365,2811900,207870
NIFTY19MAY2622950PE,44.5,50.0,50.0,30.05,65.6,14-May-2026 10:08:38,3656900,806390,2346500,121550
NIFTY19MAY2623450PE,183.55,190.0,194.35,128.75,215.2,14-May-2026 10:08:37,15910115,2344680,2699190,267670
NIFTY19MAY2623450CE,216.1,253.05,290.8,206.0,225.85,14-May-2026 10:08:37,7965100,1864460,1275820,247195
NIFTY19MAY2623000PE,51.7,50.0,64.0,35.5,74.5,14-May-2026 10:08:38,18066945,6541275,3029845,584155
NIFTY19MAY2623500PE,206.6,207.85,218.8,147.0,239.35,14-May-2026 10:08:38,44425160,6804330,3241550,528905
NIFTY19MAY2623000CE,534.3,616.0,645.7,518.85,533.85,14-May-2026 10:08:38,522795,516880,87750,50635
NIFTY19MAY2623500CE,190.3,225.0,259.0,180.55,199.85,14-May-2026 10:08:38,33493655,8470540,3214770,1143545
NIFTY19MAY2623050PE,60.5,72.0,72.0,41.05,84.1,14-May-2026 10:08:37,4564755,968435,2305225,143715
NIFTY19MAY2623550PE,232.4,222.35,245.85,167.0,264.9,14-May-2026 10:08:38,24104860,1969175,2542540,139750
NIFTY19MAY2623050CE,493.05,538.0,600.15,486.8,497.25,14-May-2026 10:08:38,13715,32305,143000,22490
NIFTY19MAY2623550CE,166.05,196.0,229.9,157.75,176.55,14-May-2026 10:08:38,22950785,3986970,2609555,637455
NIFTY19MAY2623100PE,70.1,67.05,75.65,47.7,95.0,14-May-2026 10:08:37,8370505,2429115,2680535,250705
NIFTY19MAY2623600PE,261.0,217.65,275.0,190.05,292.95,14-May-2026 10:08:38,24555765,2451085,2577835,178620
NIFTY19MAY2623100CE,452.0,512.0,559.2,437.85,453.95,14-May-2026 10:08:38,147940,125905,103480,40235
NIFTY19MAY2623600CE,144.4,165.0,202.6,137.0,154.35,14-May-2026 10:08:38,28653820,5738720,2798770,1000090
NIFTY19MAY2623150PE,81.05,87.3,87.3,55.1,107.2,14-May-2026 10:08:38,5182320,1104415,2498665,132470
NIFTY19MAY2623150CE,413.5,481.55,515.15,400.0,417.4,14-May-2026 10:08:37,75335,83460,159120,37180
NIFTY19MAY2623200CE,386.4,440.95,475.15,362.5,380.7,14-May-2026 10:09:39,713050,335660,215475,72085
NIFTY19MAY2623650CE,129.25,154.2,177.05,118.15,134.9,14-May-2026 10:09:39,12353120,2195765,2517255,375180
NIFTY19MAY2623250CE,349.65,384.65,435.55,327.45,346.65,14-May-2026 10:09:38,420160,158015,151515,51870
NIFTY19MAY2623700CE,111.0,150.0,153.75,101.3,116.4,14-May-2026 10:09:39,15059135,4076995,2829060,667160
NIFTY19MAY2623200PE,89.75,89.0,100.65,63.75,120.95,14-May-2026 10:09:39,13103805,3221530,2760940,324610
NIFTY19MAY2623650PE,280.4,271.85,305.35,214.55,322.85,14-May-2026 10:09:39,4125095,772005,2445040,53235
NIFTY19MAY2623300CE,315.0,359.6,396.3,293.85,313.2,14-May-2026 10:09:39,2408705,967005,199940,127400
NIFTY19MAY2623250PE,102.75,124.0,124.0,73.7,136.65,14-May-2026 10:09:39,7035665,1348945,2434120,221520
NIFTY19MAY2623700PE,312.35,277.25,337.55,241.6,353.6,14-May-2026 10:09:39,5244915,1618500,2476110,73645
NIFTY19MAY2623300PE,117.75,105.0,132.0,85.1,153.65,14-May-2026 10:09:39,15272530,4164875,2858765,396305
NIFTY19MAY2623750PE,347.5,301.35,373.0,270.75,388.35,14-May-2026 10:09:39,1121965,413400,151775,53950
NIFTY19MAY2623750CE,94.75,99.5,132.85,86.35,100.4,14-May-2026 10:09:39,7143240,1633775,2543385,229385
NIFTY19MAY2623800PE,382.95,373.65,409.55,301.05,423.8,14-May-2026 10:09:39,1876745,852800,165555,52195
NIFTY19MAY2623800CE,80.3,100.0,113.9,73.3,86.15,14-May-2026 10:09:38,14006980,4783870,2666300,661375
NIFTY19MAY2623850PE,424.0,370.0,447.35,334.8,464.3,14-May-2026 10:09:39,239460,129285,139295,34970
NIFTY19MAY2623850CE,67.85,85.2,98.0,62.0,74.15,14-May-2026 10:09:39,6457685,1450865,2503995,278720
NIFTY19MAY2623900PE,460.25,398.8,488.65,370.2,498.95,14-May-2026 10:09:39,505635,624780,138970,33345
NIFTY19MAY2623900CE,56.75,62.65,82.25,51.95,62.65,14-May-2026 10:09:39,9359285,4979455,3162640,395590
NIFTY19MAY2623950CE,47.8,59.85,69.5,43.7,53.6,14-May-2026 10:09:39,4719780,1371955,2477540,220740
NIFTY19MAY2624000CE,40.1,43.45,58.4,36.65,45.3,14-May-2026 10:09:39,17303390,7628270,3444415,1202565
NIFTY19MAY2623950PE,505.0,435.65,529.0,407.1,543.25,14-May-2026 10:09:38,74360,117585,73255,21190
NIFTY19MAY2624050CE,33.5,36.6,48.95,30.65,38.4,14-May-2026 10:09:39,4605055,1139515,2338505,216970
NIFTY19MAY2624000PE,542.65,527.95,572.3,445.95,581.3,14-May-2026 10:09:39,951990,1543945,226460,36010
NIFTY19MAY2624100CE,27.9,32.0,41.0,25.65,32.55,14-May-2026 10:09:39,6814210,2939950,2697955,305630
NIFTY19MAY2624050PE,593.95,560.65,616.55,489.75,625.15,14-May-2026 10:09:38,16705,29900,68055,20410
NIFTY19MAY2624100PE,645.2,568.0,660.0,527.55,668.9,14-May-2026 10:09:38,57915,357110,135460,23465
NIFTY19MAY2623350CE,282.65,350.0,360.0,262.5,282.2,14-May-2026 10:09:39,1351480,456105,169975,81510
NIFTY19MAY2623400CE,252.6,299.9,324.3,233.05,252.8,14-May-2026 10:09:39,8322730,2888600,1294215,342940
NIFTY19MAY2623350PE,135.35,135.0,150.9,97.95,172.45,14-May-2026 10:09:39,8481655,1590745,2463305,197665
NIFTY19MAY2622900CE,625.0,706.55,723.6,606.0,617.1,14-May-2026 10:09:38,36595,57980,24050,22815
NIFTY19MAY2623400PE,154.25,140.0,172.3,112.4,193.4,14-May-2026 10:09:39,21248175,5292690,3063970,516815
NIFTY19MAY2622950CE,590.75,655.0,687.3,560.0,576.4,14-May-2026 10:09:38,8710,16250,20345,19305
NIFTY19MAY2622900PE,36.1,39.6,42.0,26.35,57.8,14-May-2026 10:09:39,6976515,2080065,2794805,225615
NIFTY19MAY2622950PE,42.25,50.0,50.0,30.05,65.6,14-May-2026 10:09:39,3704480,814320,2331810,132795
NIFTY19MAY2623450PE,175.8,190.0,194.35,128.75,215.2,14-May-2026 10:09:38,16286855,2335905,2662075,273130
NIFTY19MAY2623450CE,223.05,253.05,290.8,206.0,225.85,14-May-2026 10:09:38,8088405,1870180,1300520,241865
NIFTY19MAY2623000PE,49.2,50.0,64.0,35.5,74.5,14-May-2026 10:09:39,18361460,6527105,2981225,617110
NIFTY19MAY2623500PE,199.25,207.85,218.8,147.0,239.35,14-May-2026 10:09:39,45125210,6782360,3187795,488540
NIFTY19MAY2623000CE,545.8,616.0,645.7,518.85,533.85,14-May-2026 10:09:39,527930,517725,92560,47645
NIFTY19MAY2623500CE,196.25,225.0,259.0,180.55,199.85,14-May-2026 10:09:39,33908745,8492250,3218865,1096810
NIFTY19MAY2623050PE,57.9,72.0,72.0,41.05,84.1,14-May-2026 10:09:39,4638205,950755,2273310,154765
NIFTY19MAY2623550PE,224.45,222.35,245.85,167.0,264.9,14-May-2026 10:09:39,24278215,1966380,2515630,144885
NIFTY19MAY2623050CE,503.0,538.0,600.15,486.8,497.25,14-May-2026 10:09:38,14495,32565,143520,21775
NIFTY19MAY2623550CE,171.65,196.0,229.9,157.75,176.55,14-May-2026 10:09:39,23076170,3962725,2631785,633165
NIFTY19MAY2623100PE,66.7,67.05,75.65,47.7,95.0,14-May-2026 10:09:38,8481720,2412670,2668315,244465
NIFTY19MAY2623600PE,251.6,217.65,275.0,190.05,292.95,14-May-2026 10:09:39,24833315,2442245,2559700,182715
NIFTY19MAY2623100CE,460.85,512.0,559.2,437.85,453.95,14-May-2026 10:09:39,148785,125515,103220,39780
NIFTY19MAY2623600CE,149.6,165.0,202.6,137.0,154.35,14-May-2026 10:09:39,28821520,5738850,2814045,962325
NIFTY19MAY2623150PE,77.4,87.3,87.3,55.1,107.2,14-May-2026 10:09:39,5249010,1106690,2486965,142935
NIFTY19MAY2623150CE,410.8,481.55,515.15,400.0,417.4,14-May-2026 10:09:39,75400,83460,159120,37245
NIFTY19MAY2623200CE,389.85,440.95,475.15,362.5,380.7,14-May-2026 10:10:40,721305,334685,219440,72280
NIFTY19MAY2623650CE,130.4,154.2,177.05,118.15,134.9,14-May-2026 10:10:40,12459200,2181855,2516930,369980
NIFTY19MAY2623250CE,353.45,384.65,435.55,327.45,346.65,14-May-2026 10:10:40,424060,158405,153010,52910
NIFTY19MAY2623700CE,111.7,150.0,153.75,101.3,116.4,14-May-2026 10:10:40,15226835,4047355,2826525,664820
NIFTY19MAY2623200PE,88.15,89.0,100.65,63.75,120.95,14-May-2026 10:10:40,13272025,3205410,2768675,328835
NIFTY19MAY2623650PE,278.75,271.85,305.35,214.55,322.85,14-May-2026 10:10:40,4151550,770900,2447965,53820
NIFTY19MAY2623300CE,318.6,359.6,396.3,293.85,313.2,14-May-2026 10:10:40,2449655,970060,202150,124345
NIFTY19MAY2623250PE,101.75,124.0,124.0,73.7,136.65,14-May-2026 10:10:40,7117500,1357395,2442635,220805
NIFTY19MAY2623700PE,308.6,277.25,337.55,241.6,353.6,14-May-2026 10:10:40,5279950,1609985,2478190,71955
NIFTY19MAY2623300PE,116.9,105.0,132.0,85.1,153.65,14-May-2026 10:10:40,15470455,4182035,2891590,396110
NIFTY19MAY2623750PE,342.6,301.35,373.0,270.75,388.35,14-May-2026 10:10:39,1127555,411840,150735,51350
NIFTY19MAY2623750CE,95.45,99.5,132.85,86.35,100.4,14-May-2026 10:10:40,7215390,1623375,2542930,235235
NIFTY19MAY2623800PE,379.25,373.65,409.55,301.05,423.8,14-May-2026 10:10:40,1905215,833560,163540,48295
NIFTY19MAY2623800CE,80.95,100.0,113.9,73.3,86.15,14-May-2026 10:10:40,14179880,4752410,2689050,668265
NIFTY19MAY2623850PE,413.2,370.0,447.35,334.8,464.3,14-May-2026 10:10:40,241800,129155,140205,34970
NIFTY19MAY2623850CE,68.5,85.2,98.0,62.0,74.15,14-May-2026 10:10:40,6519240,1450735,2494050,282295
NIFTY19MAY2623900PE,454.95,398.8,488.65,370.2,498.95,14-May-2026 10:10:40,509665,623285,146250,39650
NIFTY19MAY2623900CE,57.3,62.65,82.25,51.95,62.65,14-May-2026 10:10:40,9457955,4988295,3168490,401245
NIFTY19MAY2623950CE,48.2,59.85,69.5,43.7,53.6,14-May-2026 10:10:40,4758845,1368510,2473055,222755
NIFTY19MAY2624000CE,40.35,43.45,58.4,36.65,45.3,14-May-2026 10:10:40,17548570,7674420,3447795,1246440
NIFTY19MAY2623950PE,494.6,435.65,529.0,407.1,543.25,14-May-2026 10:10:39,75205,117845,74295,20020
NIFTY19MAY2624050CE,33.7,36.6,48.95,30.65,38.4,14-May-2026 10:10:40,4630015,1137565,2335255,217490
NIFTY19MAY2624000PE,537.0,527.95,572.3,445.95,581.3,14-May-2026 10:10:39,955435,1544400,227435,36075
NIFTY19MAY2624100CE,28.15,32.0,41.0,25.65,32.55,14-May-2026 10:10:40,6859840,2942485,2703610,317395
NIFTY19MAY2624050PE,578.2,560.65,616.55,489.75,625.15,14-May-2026 10:10:39,16770,29900,67340,20280
NIFTY19MAY2624100PE,627.85,568.0,660.0,527.55,668.9,14-May-2026 10:10:39,57980,357240,135265,23270
NIFTY19MAY2623350CE,285.25,350.0,360.0,262.5,282.2,14-May-2026 10:10:40,1383525,455845,169845,81055
NIFTY19MAY2623400CE,254.2,299.9,324.3,233.05,252.8,14-May-2026 10:10:40,8516690,2886650,1279135,338975
NIFTY19MAY2623350PE,133.55,135.0,150.9,97.95,172.45,14-May-2026 10:10:40,8591115,1569035,2476630,196105
NIFTY19MAY2622900CE,625.0,706.55,723.6,606.0,617.1,14-May-2026 10:10:39,36595,57980,24700,22685
NIFTY19MAY2623400PE,153.35,140.0,172.3,112.4,193.4,14-May-2026 10:10:40,21582275,5285085,3093935,541515
NIFTY19MAY2622950CE,590.75,655.0,687.3,560.0,576.4,14-May-2026 10:10:40,8710,16250,20020,19110
NIFTY19MAY2622900PE,35.8,39.6,42.0,26.35,57.8,14-May-2026 10:10:40,7057765,2081235,2784210,204360
NIFTY19MAY2622950PE,41.7,50.0,50.0,30.05,65.6,14-May-2026 10:10:40,3756870,813020,2344875,123890
NIFTY19MAY2623450PE,173.75,190.0,194.35,128.75,215.2,14-May-2026 10:10:40,16556670,2314975,2676895,274625
NIFTY19MAY2623450CE,225.5,253.05,290.8,206.0,225.85,14-May-2026 10:10:40,8267675,1891500,1302145,265980
NIFTY19MAY2623000PE,48.95,50.0,64.0,35.5,74.5,14-May-2026 10:10:40,18563545,6586450,3006835,628810
NIFTY19MAY2623500PE,197.0,207.85,218.8,147.0,239.35,14-May-2026 10:10:40,45711250,6712420,3219060,505245
NIFTY19MAY2623000CE,549.0,616.0,645.7,518.85,533.85,14-May-2026 10:10:40,533845,517465,90220,49140
NIFTY19MAY2623500CE,198.6,225.0,259.0,180.55,199.85,14-May-2026 10:10:40,34552440,8446620,3267875,1071070
NIFTY19MAY2623050PE,57.0,72.0,72.0,41.05,84.1,14-May-2026 10:10:39,4685850,970775,2280070,159120
NIFTY19MAY2623550PE,221.35,222.35,245.85,167.0,264.9,14-May-2026 10:10:40,24433955,1985880,2516215,151190
NIFTY19MAY2623050CE,509.85,538.0,600.15,486.8,497.25,14-May-2026 10:10:40,14690,32565,143065,21450
NIFTY19MAY2623550CE,174.0,196.0,229.9,157.75,176.55,14-May-2026 10:10:40,23284755,3991260,2642120,628745
NIFTY19MAY2623100PE,65.85,67.05,75.65,47.7,95.0,14-May-2026 10:10:40,8586760,2421380,2681380,237575
NIFTY19MAY2623600PE,249.35,217.65,275.0,190.05,292.95,14-May-2026 10:10:40,25012585,2428920,2605590,196365
NIFTY19MAY2623100CE,466.15,512.0,559.2,437.85,453.95,14-May-2026 10:10:40,149890,125645,94185,31460
NIFTY19MAY2623600CE,150.65,165.0,202.6,137.0,154.35,14-May-2026 10:10:40,29211260,5789095,2816580,977925
NIFTY19MAY2623150PE,76.4,87.3,87.3,55.1,107.2,14-May-2026 10:10:40,5302700,1095705,2494635,142740
NIFTY19MAY2623150CE,427.55,481.55,515.15,400.0,417.4,14-May-2026 10:10:40,75725,83525,158925,38025
NIFTY19MAY2623200CE,387.3,440.95,475.15,362.5,380.7,14-May-2026 10:11:41,725335,334425,222365,71955
NIFTY19MAY2623650CE,129.8,154.2,177.05,118.15,134.9,14-May-2026 10:11:41,12508600,2187250,2519725,382330
NIFTY19MAY2623250CE,348.35,384.65,435.55,327.45,346.65,14-May-2026 10:11:40,425945,158210,154245,48945
NIFTY19MAY2623700CE,111.45,150.0,153.75,101.3,116.4,14-May-2026 10:11:41,15316210,4078750,2829190,672490
NIFTY19MAY2623200PE,88.55,89.0,100.65,63.75,120.95,14-May-2026 10:11:41,13372385,3228810,2764645,345020
NIFTY19MAY2623650PE,280.05,271.85,305.35,214.55,322.85,14-May-2026 10:11:42,4170010,774150,2440555,54535
NIFTY19MAY2623300CE,316.45,359.6,396.3,293.85,313.2,14-May-2026 10:11:41,2470715,977015,203970,123760
NIFTY19MAY2623250PE,102.0,124.0,124.0,73.7,136.65,14-May-2026 10:11:41,7173855,1363830,2446015,227045
NIFTY19MAY2623700PE,310.75,277.25,337.55,241.6,353.6,14-May-2026 10:11:41,5294445,1612715,2476955,84240
NIFTY19MAY2623300PE,117.55,105.0,132.0,85.1,153.65,14-May-2026 10:11:42,15592330,4184245,2896335,404690
NIFTY19MAY2623750PE,346.75,301.35,373.0,270.75,388.35,14-May-2026 10:11:41,1131520,413010,152230,52715
NIFTY19MAY2623750CE,95.0,99.5,132.85,86.35,100.4,14-May-2026 10:11:41,7266480,1639820,2544360,234520
NIFTY19MAY2623800PE,380.0,373.65,409.55,301.05,423.8,14-May-2026 10:11:42,1931930,843180,163150,52325
NIFTY19MAY2623800CE,80.45,100.0,113.9,73.3,86.15,14-May-2026 10:11:41,14268085,4764305,2674035,666315
NIFTY19MAY2623850PE,417.55,370.0,447.35,334.8,464.3,14-May-2026 10:11:42,242385,129285,140075,35555
NIFTY19MAY2623850CE,68.0,85.2,98.0,62.0,74.15,14-May-2026 10:11:42,6551870,1451905,2489955,283920
NIFTY19MAY2623900PE,460.6,398.8,488.65,370.2,498.95,14-May-2026 10:11:41,514345,622505,137605,32500
NIFTY19MAY2623900CE,57.0,62.65,82.25,51.95,62.65,14-May-2026 10:11:41,9513270,4991220,3170700,396500
NIFTY19MAY2623950CE,47.9,59.85,69.5,43.7,53.6,14-May-2026 10:11:41,4773925,1370980,2477865,219050
